wave,sigma_ppm
3.2071214409028155,519.517768945026
3.208124973336983,518.9624922299264
3.209128505771152,518.6953020164648
3.21013203820532,518.6142169096447
3.211135570639488,518.5008274299308
3.212139103073657,518.402952272093
3.2131426355078245,518.6132353378874
3.214146167941993,519.0728917726565
3.2151497003761613,519.4006067634642
3.2161532328103295,520.0387595256371
3.217156765244498,520.4957419363757
3.218160297678666,519.4862610005167
3.2191638301128345,518.095059866322
3.2201673625470026,517.4114201219933
3.221170894981171,517.1385631700426
3.2221744274153394,517.1903838253263
3.223177959849507,517.2413879308763
3.224181492283676,516.8324212534518
3.225185024717844,516.4472716444012
3.226188557152012,516.4100119587426
3.2271920895861808,516.4696708085664
3.2281956220203494,516.6082762199007
3.229199154454517,516.4625834420409
3.2302026868886857,515.965490180039
3.2312062193228535,515.7299862912971
3.232209751757022,515.8544989173008
3.2332132841911907,515.840264134924
3.2342168166253584,515.4411691099411
3.235220349059527,515.07452055671
3.236223881493695,514.9846743975593
3.2372274139278634,515.026321796767
3.238230946362032,515.2142865450074
3.2392344787961997,515.3771763820238
3.2402380112303684,515.4505510354014
3.2412415436645365,515.7478616753192
3.2422450760987047,516.0072974720217
3.2432486085328733,515.8290022969946
3.244252140967041,515.3804474408802
3.2452556734012097,514.8633070670534
3.246259205835378,514.2635032909184
3.247262738269546,513.8789669039269
3.2482662707037147,513.7277226442262
3.2492698031378824,513.6889371998876
3.250273335572051,513.7232102427423
3.251276868006219,513.7836211081571
3.2522804004403874,513.8800345244667
3.253283932874556,514.058328591046
3.2542874653087237,514.0396695191207
3.2552909977428923,513.7238604791585
3.2562945301770605,513.4496417240057
3.2572980626112287,513.3143682355775
3.2583015950453973,513.2714677770731
3.259305127479565,513.3534854859565
3.2603086599137336,513.363318454467
3.261312192347902,513.2757548141141
3.26231572478207,513.2213704910997
3.2633192572162386,513.1260463278632
3.2643227896504063,513.1137130042673
3.265326322084575,513.1228630867835
3.266329854518743,512.8123620118516
3.2673333869529113,512.3808570635658
3.26833691938708,512.1609943421436
3.2693404518212485,512.0293842018755
3.2703439842554163,511.87451136840485
3.271347516689585,511.754689372024
3.2723510491237526,511.7123078370281
3.2733545815579213,511.78295119264624
3.27435811399209,512.1525275643825
3.2753616464262576,512.7096500216634
3.276365178860426,512.65098548029
3.2773687112945944,512.2364400781074
3.2783722437287626,512.1382925914926
3.279375776162931,512.5038045597767
3.280379308597099,513.2989014245182
3.2813828410312675,513.8310342427874
3.2823863734654357,513.4927475863059
3.283389905899604,513.00965457254
3.2843934383337725,512.8003605324652
3.2853969707679402,512.5064183810384
3.286400503202109,512.1580771591341
3.287404035636277,511.9080346746651
3.288407568070445,511.78001528207255
3.289411100504614,511.948211465678
3.2904146329387816,512.5385501341282
3.29141816537295,513.4422043986365
3.2924216978071184,514.2395360503201
3.2934252302412865,514.6305735945396
3.294428762675455,514.7481595355647
3.295432295109623,514.9571530666443
3.2964358275437915,515.517045061665
3.2974393599779597,515.541879694107
3.298442892412128,514.1987789662682
3.2994464248462965,512.574306434986
3.300449957280464,511.7605372623445
3.301453489714633,511.71114318818184
3.302457022148801,511.9376419177523
3.303460554582969,511.8150048766222
3.304464087017138,511.4092190812746
3.3054676194513055,511.0515102452439
3.306471151885474,510.7781775425409
3.3074746843196423,510.75925011423016
3.3084782167538105,511.1980562177367
3.309481749187979,511.8438125686587
3.3104852816221477,512.0114839289965
3.3114888140563155,511.55886718698343
3.312492346490484,511.0990985650738
3.313495878924652,510.9950362078469
3.3144994113588204,511.41166924727884
3.315502943792989,512.7159280458233
3.3165064762271568,514.6297287310375
3.317510008661325,516.2564270184987
3.3185135410954936,517.395682437082
3.3195170735296617,517.849095183395
3.3205206059638304,516.1128192896555
3.321524138397998,513.3288988942207
3.3225276708321667,512.0093993427585
3.3235312032663344,511.9363976845969
3.324534735700503,512.3126580795645
3.3255382681346717,512.5000710064588
3.3265418005688394,512.3034330377277
3.327545333003008,512.3556946391697
3.328548865437176,512.5751772270656
3.3295523978713444,512.3460197850675
3.330555930305513,512.0637563095645
3.3315594627396807,512.1141848952251
3.3325629951738494,512.1915936958304
3.3335665276080175,512.2871448327024
3.3345700600421857,512.626332845111
3.3355735924763543,513.2527379472366
3.336577124910522,514.0371129094456
3.3375806573446907,514.7884753127031
3.338584189778859,515.6142155620887
3.339587722213027,516.6036667541064
3.3405912546471956,517.2047796285511
3.3415947870813634,517.2160308465918
3.342598319515532,517.3500575277883
3.3436018519497,517.865158947667
3.3446053843838683,518.4262791334326
3.345608916818037,519.0721912065565
3.3466124492522047,519.9071493360193
3.3476159816863733,520.9324440855906
3.3486195141205415,522.360343398116
3.3496230465547097,524.1062809420067
3.3506265789888783,525.7241909626136
3.351630111423046,527.5097973488924
3.3526336438572146,529.8961594431784
3.3536371762913832,532.0819142381828
3.354640708725551,533.5724877787821
3.3556442411597196,534.929402030395
3.356647773593888,536.3830738144821
3.357651306028056,537.7542824528125
3.358654838462224,539.0133874985812
3.3596583708963927,540.1437847267016
3.360661903330561,540.8944753134408
3.3616654357647295,541.2339627598186
3.3626689681988973,541.4663031301272
3.363672500633066,541.8193282555467
3.3646760330672336,542.352792178374
3.3656795655014022,542.7729777389227
3.366683097935571,542.6267420725927
3.3676866303697386,542.3049431364191
3.368690162803907,542.2380054329215
3.3696936952380754,541.5825471221327
3.3706972276722436,539.7754243296629
3.371700760106412,537.5627439988186
3.37270429254058,535.4272805707877
3.3737078249747485,533.2618011958011
3.3747113574089167,531.2256764337135
3.375714889843085,529.4575154310148
3.3767184222772535,527.8310444368939
3.3777219547114212,526.2385487437462
3.37872548714559,524.7295234879737
3.379729019579758,523.5327546416313
3.380732552013926,522.8545772294252
3.381736084448095,522.5048131737786
3.3827396168822625,521.9835252596624
3.383743149316431,521.1822068357934
3.3847466817505993,520.5095582732986
3.3857502141847675,520.0887997667863
3.386753746618936,519.5894237509538
3.387757279053104,519.0159425635176
3.3887608114872725,518.686916677545
3.3897643439214407,518.830142245281
3.390767876355609,519.4500261349349
3.3917714087897775,519.9834008674964
3.392774941223945,520.3114628690845
3.393778473658114,521.0354006649316
3.3947820060922824,522.652189069045
3.39578553852645,525.6553132231718
3.3967890709606188,528.5430380101278
3.3977926033947874,528.5459915417317
3.398796135828955,526.7616855623239
3.3997996682631233,526.404086806431
3.400803200697292,527.0368473715191
3.40180673313146,526.1248886232262
3.4028102655656287,524.4066234328823
3.4038137979997964,523.8500345190422
3.404817330433965,524.1462970797713
3.405820862868133,524.5050101566454
3.4068243953023014,525.0232843752619
3.40782792773647,525.8632291388418
3.4088314601706378,526.355514669387
3.4098349926048064,526.159546708709
3.4108385250389746,526.0597358871175
3.4118420574731427,526.6055598352141
3.4128455899073113,527.6051355852387
3.413849122341479,528.791149251622
3.4148526547756477,529.9929367209096
3.415856187209816,530.5050001620641
3.416859719643984,529.7120495463479
3.4178632520781527,528.5673922415185
3.4188667845123204,528.0725447413408
3.419870316946489,528.0830203067633
3.420873849380657,528.3278789762434
3.4218773818148254,528.618244271684
3.422880914248994,528.9028541483086
3.4238844466831617,529.3192526213247
3.4248879791173303,529.9352024611406
3.4258915115514985,530.6502736248352
3.4268950439856667,531.1088494827749
3.4278985764198353,531.0015353132301
3.428902108854003,530.5015231005085
3.4299056412881717,530.0963860176216
3.43090917372234,530.055110939115
3.431912706156508,530.2564948426926
3.4329162385906766,530.5353859941906
3.4339197710248444,530.8877074806834
3.434923303459013,531.2429401633015
3.435926835893181,531.4807715113461
3.4369303683273493,531.6993127294596
3.437933900761518,531.9829944898773
3.4389374331956866,532.2664868640979
3.4399409656298543,532.6471733023891
3.4409444980640225,533.198047730298
3.4419480304981906,533.5741207097564
3.4429515629323593,533.6102043197512
3.443955095366528,533.7105352026858
3.4449586278006956,534.0340296421743
3.4459621602348642,534.435901355299
3.446965692669032,535.0367422632468
3.4479692251032006,535.6854044701086
3.448972757537369,535.8803219756758
3.449976289971537,535.7348688980493
3.4509798224057056,535.7523130842349
3.4519833548398737,536.03362449088
3.452986887274042,536.3788308915111
3.4539904197082105,536.7260902752734
3.4549939521423783,537.2052083312619
3.455997484576547,537.8683992521331
3.457001017010715,538.7228488979466
3.4580045494448832,539.3506311954673
3.459008081879052,539.2392190122234
3.4600116143132196,538.8281902935514
3.461015146747388,538.4868899314639
3.4620186791815564,537.9808162142278
3.4630222116157245,537.5406594804705
3.464025744049893,537.6244091624834
3.465029276484061,538.1150250215884
3.4660328089182295,538.2860453380554
3.4670363413523977,537.8103609540138
3.468039873786566,537.3288142095188
3.4690434062207345,537.3124251745147
3.470046938654902,537.6392198078787
3.471050471089071,538.2348023422659
3.472054003523239,538.8233427991031
3.473057535957407,538.7654633219876
3.474061068391576,538.1357041102818
3.4750646008257435,537.725734988461
3.476068133259912,537.7449733387754
3.4770716656940803,537.6719952467869
3.4780751981282485,537.3633362464547
3.479078730562417,537.2990042620113
3.480082262996585,537.5680227833882
3.4810857954307535,537.6384773444336
3.4820893278649216,537.2662332328188
3.48309286029909,536.8620763253964
3.4840963927332584,536.7831170958252
3.485099925167427,536.861580469136
3.486103457601595,536.8044250830253
3.4871069900357634,536.6808625399865
3.488110522469931,536.6996723447251
3.4891140549040998,536.9116843407934
3.4901175873382684,537.2893498164291
3.491121119772436,537.6929830486065
3.4921246522066047,537.8413307111903
3.493128184640773,537.5224470266769
3.494131717074941,536.8014060913018
3.4951352495091097,536.0131775259545
3.4961387819432774,535.5237298142977
3.497142314377446,535.4242832039464
3.4981458468116142,535.4986938119156
3.4991493792457824,535.6158340842115
3.500152911679951,535.8776041550766
3.5011564441141187,536.2171792938839
3.5021599765482874,536.3522089010684
3.5031635089824555,536.0759744424828
3.5041670414166237,535.529122528636
3.5051705738507923,535.0610700892506
3.50617410628496,534.8057337011014
3.5071776387191287,534.8412918819049
3.508181171153297,535.1545969513305
3.509184703587465,535.3316906497
3.5101882360216337,535.1804860655251
3.5111917684558014,535.1898256190099
3.51219530088997,535.4692276266634
3.513198833324138,535.3025637948512
3.5142023657583064,534.6755571840059
3.515205898192475,534.4051309260999
3.5162094306266427,534.5812211352767
3.5172129630608113,534.6907593146765
3.5182164954949795,534.6100940667275
3.5192200279291477,534.607348157536
3.5202235603633163,534.7011971430386
3.521227092797484,534.812426595635
3.5222306252316526,535.2791261424331
3.523234157665821,535.8072530723069
3.524237690099989,535.3907964117606
3.5252412225341576,534.4163056302011
3.5262447549683262,533.9857121647409
3.527248287402494,533.9927040320563
3.5282518198366626,534.0002533350503
3.5292553522708303,533.9936170136285
3.530258884704999,534.033140515657
3.5312624171391676,534.2110939295917
3.5322659495733353,534.4642053342817
3.533269482007504,534.5164629121696
3.534273014441672,534.3936501747961
3.5352765468758403,534.4259960601846
3.536280079310009,534.8354466085574
3.5372836117441766,535.3952653700201
3.5382871441783452,535.5040470183899
3.5392906766125134,535.0117584087697
3.5402942090466816,534.3497171602041
3.54129774148085,533.9022756402807
3.542301273915018,533.7312350893209
3.5433048063491865,533.7487602393061
3.5443083387833547,533.8869929258927
3.545311871217523,534.067282719117
3.5463154036516915,534.2569463087125
3.5473189360858592,534.4815917431409
3.548322468520028,534.799833592446
3.549326000954196,535.2005004463854
3.550329533388364,535.4526165085471
3.551333065822533,535.4397740525336
3.5523365982567006,535.4078048966113
3.553340130690869,535.657829830867
3.5543436631250374,536.2497139733844
3.5553471955592055,536.7789047802213
3.556350727993374,536.8549388412574
3.557354260427542,536.7480207380733
3.5583577928617105,536.9227826836981
3.5593613252958787,537.3658575084164
3.560364857730047,537.5021299717117
3.5613683901642155,537.112291687459
3.562371922598383,536.7800848095773
3.563375455032552,536.7868364323608
3.56437898746672,536.8801544083431
3.565382519900888,536.9852312177613
3.566386052335057,537.162280477963
3.5673895847692254,537.4459115733623
3.568393117203393,537.9159786154925
3.5693966496375618,538.424241366627
3.5704001820717295,538.6842892687531
3.571403714505898,538.7071239479112
3.5724072469400667,538.6854048138449
3.5734107793742345,538.7864909289355
3.5744143118084026,539.0665237221996
3.5754178442425713,539.2978804525942
3.5764213766767394,539.3229763367518
3.577424909110908,539.4741174177121
3.5784284415450758,539.8167249556068
3.5794319739792444,539.8768213104249
3.580435506413412,539.6462042558352
3.5814390388475807,539.5576775969514
3.5824425712817494,539.8053323011231
3.583446103715917,540.1862932656247
3.5844496361500857,540.4033417880897
3.585453168584254,540.5915437755931
3.586456701018422,540.8533447865267
3.5874602334525907,540.9637445011746
3.5884637658867584,541.0279915572963
3.589467298320927,541.2215493013526
3.590470830755095,541.3873952225752
3.5914743631892634,541.3587278942595
3.592477895623432,541.1778866340799
3.5934814280575997,541.0674871583604
3.5944849604917684,541.3057677613957
3.5954884929259365,541.8753848007311
3.5964920253601047,542.1982980901117
3.5974955577942733,542.0772011737544
3.598499090228441,542.0423310283143
3.5995026226626097,542.2138583222153
3.600506155096778,542.3175239217188
3.601509687530946,542.3327966282427
3.6025132199651146,542.3790433895634
3.6035167523992824,542.5538981001054
3.604520284833451,542.8732472821742
3.605523817267619,543.1309533660983
3.6065273497017873,543.1228389663136
3.607530882135956,543.001156589362
3.6085344145701237,542.9973516487902
3.6095379470042923,543.115849516976
3.610541479438461,543.2941953990594
3.6115450118726287,543.5401036648882
3.6125485443067973,543.8912548830253
3.613552076740966,544.2428188625322
3.6145556091751336,544.3976085000465
3.615559141609302,544.405096564703
3.6165626740434704,544.4741611768214
3.6175662064776386,544.6211941207213
3.618569738911807,544.7509971308493
3.619573271345975,544.880968219973
3.6205768037801436,545.0858440278863
3.6215803362143113,545.4512165376186
3.62258386864848,545.936878731817
3.6235874010826485,546.2496451442045
3.6245909335168163,546.2978175646366
3.625594465950985,546.3568211304414
3.626597998385153,546.6186671731907
3.6276015308193212,547.1126848082117
3.62860506325349,547.8646821303976
3.6296085956876576,548.6309267042435
3.630612128121826,548.8634284111043
3.6316156605559944,548.5536353909114
3.6326191929901626,548.283760484624
3.633622725424331,548.3784441018969
3.634626257858499,548.8382450524451
3.6356297902926675,549.5504330884183
3.6366333227268357,550.3903443936355
3.637636855161004,551.317377817718
3.6386403875951725,552.5628101888881
3.6396439200293402,554.1037214770596
3.640647452463509,554.5903569448077
3.641650984897677,553.3256285764376
3.642654517331845,552.1074929049533
3.643658049766014,552.1728633988713
3.6446615822001815,552.4248724510306
3.64566511463435,552.0239317289298
3.6466686470685183,551.5968728371486
3.6476721795026865,551.5035631508065
3.648675711936855,551.4328986000335
3.649679244371023,551.3627897712946
3.6506827768051915,551.3772205406358
3.65168630923936,551.3565495167325
3.652689841673528,551.3076169032995
3.6536933741076965,551.416847706177
3.654696906541865,551.7415672237946
3.655700438976033,552.2625429456511
3.656703971410201,553.2837347096976
3.6577075038443696,554.7439002097613
3.6587110362785378,555.6439533887445
3.6597145687127064,555.4740938222083
3.660718101146874,554.8752806874013
3.6617216335810427,554.440557704597
3.6627251660152105,554.1844868086766
3.663728698449379,554.0265261048836
3.6647322308835477,554.0438944058653
3.6657357633177154,554.3973071852383
3.666739295751884,555.0916038350693
3.6677428281860522,555.5824149855677
3.6687463606202204,555.6133632774403
3.669749893054389,556.0441246020483
3.6707534254885568,556.8981553087996
3.6717569579227254,556.861025214761
3.6727604903568936,556.0504964451018
3.6737640227910617,555.7247609902684
3.6747675552252304,556.283557027413
3.675771087659398,557.7503926242948
3.6767746200935667,559.9761115352319
3.677778152527735,562.1368530052284
3.678781684961903,562.8659045763903
3.6797852173960717,562.2529142006534
3.6807887498302394,562.853603877735
3.681792282264408,564.7965033384611
3.682795814698576,564.658869551521
3.6837993471327444,562.0662463392682
3.684802879566913,559.7370581288133
3.6858064120010807,558.6320825776195
3.6868099444352493,558.1864942557957
3.6878134768694175,558.0513988223397
3.6888170093035857,558.2736834918845
3.6898205417377543,558.7412070506482
3.690824074171922,559.090159947591
3.6918276066060907,559.3527839190979
3.692831139040259,559.9695399943239
3.693834671474427,561.0681342409167
3.6948382039085956,562.4885818785045
3.6958417363427642,564.8559919207737
3.696845268776932,568.6911103427916
3.6978488012111,571.907423406556
3.6988523336452683,571.9332949056178
3.699855866079437,569.7620157474446
3.7008593985136056,567.6014504928264
3.7018629309477733,565.8416503229219
3.702866463381942,564.6580496854085
3.7038699958161097,564.5407618305267
3.7048735282502783,565.019096158025
3.705877060684447,565.4013818001906
3.7068805931186146,565.8642621282769
3.7078841255527832,566.6395098195985
3.7088876579869514,567.1131960351067
3.7098911904211196,566.9334697016197
3.710894722855288,566.8935402425498
3.711898255289456,567.3374940890212
3.7129017877236246,568.0727956922325
3.7139053201577927,569.1858898505051
3.714908852591961,569.59891428325
3.7159123850261295,568.3763770853056
3.7169159174602973,566.8789359054458
3.717919449894466,566.3334314441317
3.718922982328634,566.3512077105014
3.7199265147628022,566.4159242043725
3.720930047196971,566.441715668462
3.7219335796311386,566.4196240645776
3.722937112065307,566.3808212841528
3.7239406444994754,566.4512115401212
3.7249441769336435,566.6838935041042
3.725947709367812,566.9921537600607
3.72695124180198,567.3345692617521
3.7279547742361485,567.6637205874342
3.7289583066703167,567.8920644647101
3.729961839104485,568.1867652630915
3.7309653715386535,568.7482677105664
3.731968903972821,569.3860384908874
3.73297243640699,570.1208762437632
3.733975968841158,571.3536877163926
3.734979501275326,572.6860435130326
3.735983033709495,573.365632942339
3.7369865661436625,573.8196596583383
3.737990098577831,574.7174856087865
3.7389936310119993,575.7125715116578
3.7399971634461675,576.081809022852
3.741000695880336,575.540914098122
3.7420042283145047,574.627637102863
3.7430077607486725,574.6458600391808
3.744011293182841,576.4314035351106
3.745014825617009,578.5132942035767
3.7460183580511774,578.4303046942802
3.747021890485346,576.461955129744
3.748025422919514,574.7255767254302
3.7490289553536824,573.9340082816926
3.7500324877878506,573.6069750933829
3.7510360202220188,573.3682850569191
3.7520395526561874,573.223291397402
3.753043085090355,573.3743267534857
3.7540466175245237,573.8437622917509
3.755050149958692,574.430273696267
3.75605368239286,575.0283311578693
3.7570572148270287,575.5805805860042
3.7580607472611964,575.887991454384
3.759064279695365,575.8858336798043
3.7600678121295332,575.8146784998797
3.7610713445637014,576.0687596872715
3.76207487699787,576.6761919296134
3.7630784094320378,577.1029136588188
3.7640819418662064,576.8383954105087
3.7650854743003745,576.512252029394
3.7660890067345427,576.5095614797574
3.7670925391687113,576.7204643896714
3.768096071602879,576.9737394128263
3.7690996040370477,577.3125522290106
3.770103136471216,577.7871814774288
3.771106668905384,578.2914722162146
3.7721102013395527,578.8354590633384
3.7731137337737204,579.375831741969
3.774117266207889,579.849159400551
3.775120798642057,580.446671928279
3.7761243310762254,580.9283159842133
3.777127863510394,580.8488184099895
3.7781313959445617,580.588483860096
3.7791349283787303,580.6569834424477
3.7801384608128985,580.9220661943575
3.7811419932470667,581.0611626982729
3.7821455256812353,580.9107685185479
3.783149058115404,580.5531234681567
3.7841525905495716,580.3433440213823
3.7851561229837403,580.7178700496106
3.786159655417908,581.5618274036451
3.7871631878520766,582.0448800758086
3.7881667202862452,581.8997299945054
3.789170252720413,581.9021709587682
3.7901737851545816,582.4353900937663
3.7911773175887498,582.9511390633633
3.792180850022918,583.053063862223
3.7931843824570866,582.912218752849
3.7941879148912543,582.7911265752956
3.795191447325423,582.8048468689381
3.796194979759591,582.8570870737873
3.7971985121937593,583.3094386996845
3.798202044627928,584.1324312297038
3.7992055770620956,584.748582200052
3.8002091094962642,584.6133954434952
3.8012126419304324,584.1529707611127
3.8022161743646006,583.9587252867188
3.803219706798769,584.0117049360834
3.804223239232937,584.1540527722867
3.8052267716671055,584.5506460002227
3.8062303041012737,585.3404137156963
3.807233836535442,586.0630531093806
3.8082373689696105,586.3259133165267
3.8092409014037782,586.4682364829835
3.810244433837947,586.7301755610886
3.811247966272115,587.0131868831759
3.812251498706283,587.2465385078192
3.813255031140452,587.3115490265164
3.8142585635746196,587.2721151989613
3.815262096008788,587.3016911401453
3.8162656284429564,587.3954502707039
3.8172691608771245,587.5210399996735
3.818272693311293,587.6436435563613
3.819276225745461,587.7959479688318
3.8202797581796295,588.083817029254
3.8212832906137977,588.4397350355445
3.822286823047966,588.7261265584438
3.8232903554821345,588.9431690366735
3.824293887916303,589.167034832652
3.825297420350471,589.4407722673459
3.8263009527846394,589.7467752335083
3.827304485218807,590.0503798075914
3.828308017652976,590.3360029604235
3.8293115500871444,590.651751164299
3.830315082521312,591.120106163988
3.8313186149554803,591.7783773376245
3.832322147389649,592.5199366177372
3.833325679823817,593.2947518194358
3.8343292122579857,594.0054760958159
3.8353327446921535,594.4087306125748
3.836336277126322,594.5702155103194
3.83733980956049,594.764479522442
3.8383433419946584,594.936090083227
3.839346874428827,594.97810452222
3.840350406862995,595.0305700662078
3.8413539392971634,595.185577714102
3.8423574717313316,595.4161931683876
3.8433610041654998,595.6932442928188
3.8443645365996684,595.9742187135515
3.845368069033836,596.2602010572193
3.8463716014680047,596.578454437299
3.847375133902173,596.9503473939899
3.848378666336341,597.4959446250742
3.8493821987705097,598.197388125897
3.8503857312046774,598.7682564675038
3.851389263638846,599.2411523266175
3.852392796073014,599.9746831640329
3.8533963285071824,600.8181030282003
3.854399860941351,601.2989990371641
3.8554033933755187,601.5394929570118
3.8564069258096874,601.9781634734834
3.8574104582438555,602.5926178503247
3.8584139906780237,603.1134684674067
3.8594175231121923,603.4765256560363
3.86042105554636,604.0300886317943
3.8614245879805287,605.6739629404144
3.862428120414697,608.4682936462683
3.863431652848865,611.0299881225657
3.8644351852830336,614.1889380530655
3.8654387177172014,619.8278949761443
3.86644225015137,623.941065469344
3.8674457825855386,621.890388893888
3.8684493150197063,617.281007454917
3.869452847453875,614.5680760210557
3.8704563798880436,613.9255770403743
3.8714599123222113,614.6713502420902
3.8724634447563795,615.369156672792
3.873466977190548,614.9507781645069
3.8744705096247163,614.0373767984919
3.875474042058885,613.0834208336513
3.8764775744930526,612.5726800284314
3.8774811069272213,612.923501494483
3.878484639361389,613.7469140653446
3.8794881717955576,614.8846268100812
3.8804917042297262,616.1327968044872
3.881495236663894,617.3042871322565
3.8824987690980626,618.602132051999
3.8835023015322307,619.3733200525709
3.884505833966399,619.5366091062762
3.8855093664005675,620.697892548796
3.8865128988347353,623.2779039967031
3.887516431268904,625.924316228977
3.888519963703072,627.6407323663483
3.8895234961372402,628.2491031028604
3.890527028571409,627.8088483206346
3.8915305610055766,626.6572457020635
3.892534093439745,625.8209869447314
3.8935376258739134,626.1920387339395
3.8945411583080816,627.3342750983255
3.89554469074225,628.4168195496744
3.896548223176418,629.2421396034352
3.8975517556105865,629.4238039037771
3.8985552880447547,628.7016069945715
3.899558820478923,627.8018329104937
3.9005623529130915,626.9841849512271
3.9015658853472592,625.8752992016439
3.902569417781428,624.881388785711
3.903572950215596,624.552638315851
3.904576482649764,625.0762840761482
3.905580015083933,626.1200352365092
3.9065835475181006,626.7298270000091
3.907587079952269,627.333004411757
3.908590612386438,629.2628960097185
3.9095941448206055,632.1083248174604
3.910597677254774,634.2162057923905
3.9116012096889428,633.9132387241323
3.9126047421231105,630.9146141301696
3.9136082745572787,627.4440490588474
3.9146118069914473,625.5227179920429
3.9156153394256155,625.0261485852252
3.916618871859784,625.1805505238124
3.917622404293952,625.4021521912391
3.9186259367281204,625.3766308740408
3.919629469162288,625.2215540534091
3.920633001596457,625.065087909915
3.9216365340306254,625.0801065354808
3.922640066464793,625.5254823077048
3.9236435988989617,626.1467142263615
3.92464713133313,626.4786304480982
3.925650663767298,626.6061405833632
3.9266541962014667,626.8383275210899
3.9276577286356344,627.1186503289063
3.928661261069803,627.272606219303
3.9296647935039712,627.4412205108982
3.9306683259381394,627.7535380343986
3.931671858372308,628.0812292519753
3.9326753908064758,628.399295322943
3.9336789232406444,628.6769481026342
3.9346824556748126,628.6636989684426
3.9356859881089807,628.3650489190792
3.9366895205431494,628.1229854106837
3.937693052977317,628.0566982205247
3.9386965854114857,628.018156727026
3.939700117845654,627.99851252999
3.940703650279822,628.1214468409773
3.9417071827139907,628.440717479036
3.9427107151481584,628.9818946787495
3.943714247582327,629.6374443713958
3.944717780016495,630.160342500977
3.9457213124506634,630.5407108151923
3.946724844884832,631.0023512730897
3.9477283773189997,631.7107592461232
3.9487319097531683,632.7643956717582
3.9497354421873365,634.2125861218971
3.9507389746215047,635.6452535110766
3.9517425070556733,636.1776774104542
3.952746039489842,635.8635109555966
3.9537495719240097,635.7244454308875
3.954753104358178,635.8241880041392
3.955756636792346,635.6741323144369
3.9567601692265146,635.6809237762411
3.9577637016606833,636.2525866150544
3.958767234094851,637.0254195639861
3.9597707665290196,637.6661651203971
3.9607742989631873,638.3235102218254
3.961777831397356,639.1754345011722
3.9627813638315246,640.1677551954842
3.9637848962656923,641.2738932246039
3.964788428699861,642.5722758747221
3.965791961134029,644.2093346978921
3.9667954935681973,646.4733626049447
3.967799026002366,649.3747988784761
3.9688025584365336,652.140157862921
3.9698060908707022,653.8206131724711
3.9708096233048704,654.4280431327104
3.9718131557390386,655.1738083855018
3.972816688173207,657.3517367170153
3.973820220607375,660.5298284660345
3.9748237530415436,662.8681714798406
3.9758272854757117,664.0096733208165
3.97683081790988,665.4047464128282
3.9778343503440485,668.0746609798266
3.9788378827782163,671.9180235436374
3.979841415212385,675.7314165941548
3.980844947646553,678.2785603140293
3.9818484800807212,680.2126972160834
3.98285201251489,683.103845603052
3.9838555449490576,687.5209307435504
3.984859077383226,692.6734717131189
3.9858626098173944,696.9003687543657
3.9868661422515626,699.8777988390893
3.987869674685731,703.3300514270702
3.988873207119899,708.2927245794581
3.9898767395540675,714.0351994351406
3.9908802719882357,719.5052924112147
3.991883804422404,724.4612380518839
3.9928873368565725,729.7350766640012
3.99389086929074,736.1341676299152
3.994894401724909,743.115907773296
3.995897934159077,749.6689322092462
3.996901466593245,756.3050458200909
3.997904999027414,764.3560737459425
3.9989085314615824,773.2384595257721
3.99991206389575,780.9899390999317
4.000915596329919,787.4864801386476
4.0019191287640865,794.3033430977882
4.002922661198255,802.2626235636354
4.003926193632424,811.2389263501221
4.0049297260665915,821.1216513543309
4.00593325850076,831.7834137520435
4.006936790934928,842.8604915969596
4.0079403233690964,854.1788853509102
4.008943855803265,866.090708652771
4.009947388237433,878.9575831672473
4.010950920671601,892.5744988823782
4.011954453105769,906.6430832323231
4.012957985539938,921.4610439988098
4.013961517974106,937.271259913392
4.014965050408275,953.4376143000982
4.015968582842443,969.2847069201744
4.0169721152766105,984.902057047447
4.017975647710779,1000.7758839329782
4.018979180144948,1017.4808778068603
4.019982712579115,1035.0942697963603
